SiteID,VisitID,Year,OTU,Abundance,Sample_area,Source,Lon,Lat,n_obs,Presence
st01622,st01622-2001,2001,ONCORHYNCHUS_NERKA,227,NA,hfish_HSGK,141.719,42.706,2,1
st01622,st01622-2001,2001,PSEUDORASBORA_PARVA,44,NA,hfish_HSGK,141.719,42.706,2,1
st01622,st01622-2001,2001,PUNGITIUS_SPP,25,NA,hfish_HSGK,141.719,42.706,2,1
st01622,st01622-2001,2001,RHINOGOBIUS_SPP,3,NA,hfish_HSGK,141.719,42.706,2,1
st01622,st01622-2001,2001,SILURUS_ASOTUS,1,NA,hfish_HSGK,141.719,42.706,2,1
st01622,st01622-2001,2001,TRIBOLODON_SPP,124,NA,hfish_HSGK,141.719,42.706,2,1
st01623,st01623-1980,1980,GASTEROSTEUS_ACULEATUS,4,NA,hfish_HSGK,141.72,42.704,2,1
st01623,st01623-1980,1980,GYMNOGOBIUS_BREUNIGII,7,NA,hfish_HSGK,141.72,42.704,2,1
st01623,st01623-1980,1980,HYPOMESUS_NIPPONENSIS,1,NA,hfish_HSGK,141.72,42.704,2,1
st01623,st01623-1980,1980,LETHENTERON_SPP,2,NA,hfish_HSGK,141.72,42.704,2,1
st01623,st01623-1980,1980,ONCORHYNCHUS_KETA,9,NA,hfish_HSGK,141.72,42.704,2,1
st01623,st01623-1980,1980,PSEUDORASBORA_PARVA,6,NA,hfish_HSGK,141.72,42.704,2,1
st01623,st01623-1980,1980,PUNGITIUS_SPP,131,NA,hfish_HSGK,141.72,42.704,2,1
st01623,st01623-1980,1980,RHINOGOBIUS_SPP,1,NA,hfish_HSGK,141.72,42.704,2,1
st01623,st01623-1980,1980,TRIBOLODON_SPP,57,NA,hfish_HSGK,141.72,42.704,2,1
st01624,st01624-1987,1987,GYMNOGOBIUS_CASTANEUS_COMPLEX,6,NA,hfish_HSGK,141.72,42.778,1,1
st01624,st01624-1987,1987,NOEMACHEILUS_BARBATULUS,5,NA,hfish_HSGK,141.72,42.778,1,1
st01624,st01624-1987,1987,PUNGITIUS_SPP,20,NA,hfish_HSGK,141.72,42.778,1,1
st01625,st01625-2003,2003,COTTUS_NOZAWAE,5,NA,hfish_HSGK,141.72,43.898,1,1
st01625,st01625-2003,2003,LETHENTERON_SPP,2,NA,hfish_HSGK,141.72,43.898,1,1
st01625,st01625-2003,2003,NOEMACHEILUS_BARBATULUS,2,NA,hfish_HSGK,141.72,43.898,1,1
st01625,st01625-2003,2003,TRIBOLODON_SPP,49,NA,hfish_HSGK,141.72,43.898,1,1
st01626,st01626-1979,1979,CARASSIUS_SP,4,NA,hfish_HSGK,141.721,42.7,1,1
st01626,st01626-1979,1979,TRIBOLODON_SPP,13,NA,hfish_HSGK,141.721,42.7,1,1
st01627,st01627-2003,2003,COTTUS_NOZAWAE,8,NA,hfish_HSGK,141.721,43.901,1,1
st01627,st01627-2003,2003,NOEMACHEILUS_BARBATULUS,10,NA,hfish_HSGK,141.721,43.901,1,1
st01628,st01628-1997,1997,HUCHO_PERRYI,2,NA,hfish_HSGK,141.721,45.216,1,1
st01628,st01628-1997,1997,LETHENTERON_SPP,5,NA,hfish_HSGK,141.721,45.216,1,1
st01628,st01628-1997,1997,NOEMACHEILUS_BARBATULUS,79,NA,hfish_HSGK,141.721,45.216,1,1
st01628,st01628-1997,1997,ONCORHYNCHUS_MASOU_MASOU,6,NA,hfish_HSGK,141.721,45.216,1,1
st01628,st01628-1997,1997,PUNGITIUS_SPP,11,NA,hfish_HSGK,141.721,45.216,1,1
st01628,st01628-1997,1997,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,1,NA,hfish_HSGK,141.721,45.216,1,1
st01628,st01628-1997,1997,TRIBOLODON_SPP,158,NA,hfish_HSGK,141.721,45.216,1,1
st01629,st01629-1997,1997,ACANTHOGOBIUS_LACTIPES,2,NA,hfish_HSGK,141.721,45.217,1,1
st01629,st01629-1997,1997,HUCHO_PERRYI,1,NA,hfish_HSGK,141.721,45.217,1,1
st01629,st01629-1997,1997,LETHENTERON_SPP,5,NA,hfish_HSGK,141.721,45.217,1,1
st01629,st01629-1997,1997,MISGURNUS_ANGUILLICAUDATUS,1,NA,hfish_HSGK,141.721,45.217,1,1
st01629,st01629-1997,1997,NOEMACHEILUS_BARBATULUS,29,NA,hfish_HSGK,141.721,45.217,1,1
st01629,st01629-1997,1997,ONCORHYNCHUS_MASOU_MASOU,3,NA,hfish_HSGK,141.721,45.217,1,1
st01629,st01629-1997,1997,PHOXINUS_PERCNURUS_SACHALINENSIS,4,NA,hfish_HSGK,141.721,45.217,1,1
st01629,st01629-1997,1997,PUNGITIUS_SPP,12,NA,hfish_HSGK,141.721,45.217,1,1
st01629,st01629-1997,1997,TRIBOLODON_SPP,79,NA,hfish_HSGK,141.721,45.217,1,1
st01630,st01630-2003,2003,COTTUS_NOZAWAE,6,NA,hfish_HSGK,141.722,43.852,1,1
st01630,st01630-2003,2003,NOEMACHEILUS_BARBATULUS,6,NA,hfish_HSGK,141.722,43.852,1,1
st01630,st01630-2003,2003,TRIBOLODON_SPP,90,NA,hfish_HSGK,141.722,43.852,1,1
st01631,st01631-1987,1987,CARASSIUS_SP,20,NA,hfish_HSGK,141.723,42.702,1,1
st01631,st01631-1987,1987,PSEUDORASBORA_PARVA,20,NA,hfish_HSGK,141.723,42.702,1,1
st01632,st01632-1995,1995,GYMNOGOBIUS_BREUNIGII,1,NA,hfish_HSGK,141.727,45.09,1,1
st01632,st01632-1995,1995,HYPOMESUS_NIPPONENSIS,1,NA,hfish_HSGK,141.727,45.09,1,1
st01632,st01632-1995,1995,ONCORHYNCHUS_MASOU_MASOU,1,NA,hfish_HSGK,141.727,45.09,1,1
st01632,st01632-1995,1995,TRIBOLODON_SPP,71,NA,hfish_HSGK,141.727,45.09,1,1
st01633,st01633-1997,1997,ACANTHOGOBIUS_LACTIPES,3,NA,hfish_HSGK,141.727,45.091,1,1
st01633,st01633-1997,1997,HYPOMESUS_NIPPONENSIS,1,NA,hfish_HSGK,141.727,45.091,1,1
st01633,st01633-1997,1997,LETHENTERON_SPP,6,NA,hfish_HSGK,141.727,45.091,1,1
st01633,st01633-1997,1997,NOEMACHEILUS_BARBATULUS,5,NA,hfish_HSGK,141.727,45.091,1,1
st01633,st01633-1997,1997,PUNGITIUS_SPP,1,NA,hfish_HSGK,141.727,45.091,1,1
st01633,st01633-1997,1997,TRIBOLODON_SPP,2,NA,hfish_HSGK,141.727,45.091,1,1
st01634,st01634-1996,1996,GASTEROSTEUS_ACULEATUS,10,NA,hfish_HSGK,141.728,45.091,4,1
st01634,st01634-1996,1996,GYMNOGOBIUS_CASTANEUS_COMPLEX,27,NA,hfish_HSGK,141.728,45.091,4,1
st01634,st01634-1996,1996,GYMNOGOBIUS_UROTAENIA,3,NA,hfish_HSGK,141.728,45.091,4,1
st01634,st01634-1996,1996,HUCHO_PERRYI,1,NA,hfish_HSGK,141.728,45.091,4,1
st01634,st01634-1996,1996,HYPOMESUS_NIPPONENSIS,32,NA,hfish_HSGK,141.728,45.091,4,1
st01634,st01634-1996,1996,LETHENTERON_SPP,10,NA,hfish_HSGK,141.728,45.091,4,1
st01634,st01634-1996,1996,NOEMACHEILUS_BARBATULUS,15,NA,hfish_HSGK,141.728,45.091,4,1
st01634,st01634-1996,1996,ONCORHYNCHUS_KETA,1,NA,hfish_HSGK,141.728,45.091,4,1
st01634,st01634-1996,1996,ONCORHYNCHUS_MASOU_MASOU,1,NA,hfish_HSGK,141.728,45.091,4,1
st01634,st01634-1996,1996,PUNGITIUS_SPP,5,NA,hfish_HSGK,141.728,45.091,4,1
st01634,st01634-1996,1996,TRIBOLODON_SPP,135,NA,hfish_HSGK,141.728,45.091,4,1
st01634,st01634-1996,1996,TRIDENTIGER_BREVISPINIS,6,NA,hfish_HSGK,141.728,45.091,4,1
st01635,st01635-1996,1996,ACANTHOGOBIUS_LACTIPES,236,NA,hfish_HSGK,141.729,44.917,1,1
st01635,st01635-1996,1996,CARASSIUS_SP,1,NA,hfish_HSGK,141.729,44.917,1,1
st01635,st01635-1996,1996,GASTEROSTEUS_ACULEATUS,8,NA,hfish_HSGK,141.729,44.917,1,1
st01635,st01635-1996,1996,GYMNOGOBIUS_BREUNIGII,37,NA,hfish_HSGK,141.729,44.917,1,1
st01635,st01635-1996,1996,GYMNOGOBIUS_UROTAENIA,1,NA,hfish_HSGK,141.729,44.917,1,1
st01635,st01635-1996,1996,HYPOMESUS_NIPPONENSIS,9,NA,hfish_HSGK,141.729,44.917,1,1
st01635,st01635-1996,1996,ONCORHYNCHUS_KETA,32,NA,hfish_HSGK,141.729,44.917,1,1
st01635,st01635-1996,1996,PUNGITIUS_SPP,6,NA,hfish_HSGK,141.729,44.917,1,1
st01635,st01635-1996,1996,TRIBOLODON_SPP,409,NA,hfish_HSGK,141.729,44.917,1,1
st01635,st01635-1996,1996,TRIDENTIGER_BREVISPINIS,12,NA,hfish_HSGK,141.729,44.917,1,1
st01636,st01636-2001,2001,GYMNOGOBIUS_CASTANEUS_COMPLEX,16,NA,hfish_HSGK,141.731,45.094,2,1
st01636,st01636-2001,2001,HUCHO_PERRYI,4,NA,hfish_HSGK,141.731,45.094,2,1
st01636,st01636-2001,2001,LETHENTERON_SPP,6,NA,hfish_HSGK,141.731,45.094,2,1
st01636,st01636-2001,2001,NOEMACHEILUS_BARBATULUS,11,NA,hfish_HSGK,141.731,45.094,2,1
st01636,st01636-2001,2001,ONCORHYNCHUS_MASOU_MASOU,4,NA,hfish_HSGK,141.731,45.094,2,1
st01636,st01636-2001,2001,PUNGITIUS_SPP,1,NA,hfish_HSGK,141.731,45.094,2,1
st01636,st01636-2001,2001,TRIBOLODON_SPP,18,NA,hfish_HSGK,141.731,45.094,2,1
st01636,st01636-2001,2001,TRIDENTIGER_BREVISPINIS,2,NA,hfish_HSGK,141.731,45.094,2,1
st01637,st01637-1998,1998,CARASSIUS_SP,2,NA,hfish_HSGK,141.737,42.637,1,1
st01637,st01637-1998,1998,GYMNOGOBIUS_CASTANEUS_COMPLEX,53,NA,hfish_HSGK,141.737,42.637,1,1
st01637,st01637-1998,1998,MISGURNUS_ANGUILLICAUDATUS,1,NA,hfish_HSGK,141.737,42.637,1,1
st01637,st01637-1998,1998,PUNGITIUS_SPP,8,NA,hfish_HSGK,141.737,42.637,1,1
st01638,st01638-2003,2003,MISGURNUS_ANGUILLICAUDATUS,1,NA,hfish_HSGK,141.737,43.872,1,1
st01639,st01639-1998,1998,CARASSIUS_SP,2,NA,hfish_HSGK,141.738,42.64,1,1
st01639,st01639-1998,1998,CYPRINUS_CARPIO,2,NA,hfish_HSGK,141.738,42.64,1,1
st01639,st01639-1998,1998,GASTEROSTEUS_ACULEATUS,1,NA,hfish_HSGK,141.738,42.64,1,1
st01639,st01639-1998,1998,GYMNOGOBIUS_CASTANEUS_COMPLEX,6,NA,hfish_HSGK,141.738,42.64,1,1
st01639,st01639-1998,1998,GYMNOGOBIUS_UROTAENIA,3,NA,hfish_HSGK,141.738,42.64,1,1
st01639,st01639-1998,1998,HYPOMESUS_NIPPONENSIS,1,NA,hfish_HSGK,141.738,42.64,1,1
st01639,st01639-1998,1998,LETHENTERON_SPP,3,NA,hfish_HSGK,141.738,42.64,1,1
st01639,st01639-1998,1998,MISGURNUS_ANGUILLICAUDATUS,2,NA,hfish_HSGK,141.738,42.64,1,1
st01639,st01639-1998,1998,NOEMACHEILUS_BARBATULUS,6,NA,hfish_HSGK,141.738,42.64,1,1
st01639,st01639-1998,1998,PSEUDORASBORA_PARVA,11,NA,hfish_HSGK,141.738,42.64,1,1
st01639,st01639-1998,1998,PUNGITIUS_SPP,6,NA,hfish_HSGK,141.738,42.64,1,1
st01639,st01639-1998,1998,TRIBOLODON_SPP,39,NA,hfish_HSGK,141.738,42.64,1,1
st01639,st01639-1998,1998,TRIDENTIGER_BREVISPINIS,1,NA,hfish_HSGK,141.738,42.64,1,1
st01640,st01640-1992,1992,NOEMACHEILUS_BARBATULUS,26,NA,hfish_HSGK,141.738,42.799,1,1
st01640,st01640-1992,1992,PUNGITIUS_SPP,3,NA,hfish_HSGK,141.738,42.799,1,1
st01641,st01641-1987,1987,GYMNOGOBIUS_CASTANEUS_COMPLEX,NA,NA,hfish_HSGK,141.739,42.625,1,1
st01641,st01641-1987,1987,SPIRINCHUS_LANCEOLATUS,NA,NA,hfish_HSGK,141.739,42.625,1,1
st01641,st01641-1987,1987,TRIBOLODON_SPP,NA,NA,hfish_HSGK,141.739,42.625,1,1
st01642,st01642-1985,1985,ACANTHOGOBIUS_LACTIPES,NA,NA,hfish_HSGK,141.739,42.626,1,1
st01642,st01642-1985,1985,HYPOMESUS_NIPPONENSIS,NA,NA,hfish_HSGK,141.739,42.626,1,1
st01642,st01642-1985,1985,SALANGICHTHYS_MICRODON,NA,NA,hfish_HSGK,141.739,42.626,1,1
st01642,st01642-1985,1985,SPIRINCHUS_LANCEOLATUS,NA,NA,hfish_HSGK,141.739,42.626,1,1
st01642,st01642-1985,1985,TRIBOLODON_SPP,NA,NA,hfish_HSGK,141.739,42.626,1,1
st01642,st01642-1985,1985,TRIDENTIGER_OBSCURUS,NA,NA,hfish_HSGK,141.739,42.626,1,1
st01643,st01643-1993,1993,COTTUS_NOZAWAE,2,NA,hfish_HSGK,141.739,42.8,1,1
st01643,st01643-1993,1993,NOEMACHEILUS_BARBATULUS,343,NA,hfish_HSGK,141.739,42.8,1,1
st01643,st01643-1993,1993,PUNGITIUS_SPP,2,NA,hfish_HSGK,141.739,42.8,1,1
st01644,st01644-1993,1993,COTTUS_NOZAWAE,3,NA,hfish_HSGK,141.739,42.814,2,1
st01644,st01644-1993,1993,LEFUA_NIKKONIS,3,NA,hfish_HSGK,141.739,42.814,2,1
st01644,st01644-1993,1993,NOEMACHEILUS_BARBATULUS,273,NA,hfish_HSGK,141.739,42.814,2,1
st01645,st01645-1987,1987,GYMNOGOBIUS_CASTANEUS_COMPLEX,NA,NA,hfish_HSGK,141.74,42.633,1,1
st01646,st01646-2003,2003,LETHENTERON_SPP,1,NA,hfish_HSGK,141.74,43.891,1,1
st01646,st01646-2003,2003,MISGURNUS_ANGUILLICAUDATUS,4,NA,hfish_HSGK,141.74,43.891,1,1
st01646,st01646-2003,2003,NOEMACHEILUS_BARBATULUS,5,NA,hfish_HSGK,141.74,43.891,1,1
st01646,st01646-2003,2003,TRIBOLODON_SPP,38,NA,hfish_HSGK,141.74,43.891,1,1
st01647,st01647-2001,2001,GASTEROSTEUS_ACULEATUS,1,NA,hfish_HSGK,141.74,44.917,2,1
st01647,st01647-2001,2001,GYMNOGOBIUS_UROTAENIA,2,NA,hfish_HSGK,141.74,44.917,2,1
st01647,st01647-2001,2001,HUCHO_PERRYI,1,NA,hfish_HSGK,141.74,44.917,2,1
st01647,st01647-2001,2001,HYPOMESUS_NIPPONENSIS,4,NA,hfish_HSGK,141.74,44.917,2,1
st01647,st01647-2001,2001,NOEMACHEILUS_BARBATULUS,1,NA,hfish_HSGK,141.74,44.917,2,1
st01647,st01647-2001,2001,PUNGITIUS_SPP,5,NA,hfish_HSGK,141.74,44.917,2,1
st01647,st01647-2001,2001,TRIBOLODON_SPP,40,NA,hfish_HSGK,141.74,44.917,2,1
st01648,st01648-2001,2001,CARASSIUS_SP,1,NA,hfish_HSGK,141.74,44.933,2,1
st01648,st01648-2001,2001,GASTEROSTEUS_ACULEATUS,3,NA,hfish_HSGK,141.74,44.933,2,1
st01648,st01648-2001,2001,GYMNOGOBIUS_UROTAENIA,1,NA,hfish_HSGK,141.74,44.933,2,1
st01648,st01648-2001,2001,HUCHO_PERRYI,1,NA,hfish_HSGK,141.74,44.933,2,1
st01648,st01648-2001,2001,LETHENTERON_SPP,1,NA,hfish_HSGK,141.74,44.933,2,1
st01648,st01648-2001,2001,PUNGITIUS_SPP,44,NA,hfish_HSGK,141.74,44.933,2,1
st01648,st01648-2001,2001,TRIBOLODON_SPP,100,NA,hfish_HSGK,141.74,44.933,2,1
st01649,st01649-2001,2001,CARASSIUS_SP,26,NA,hfish_HSGK,141.74,44.96,2,1
st01649,st01649-2001,2001,GASTEROSTEUS_ACULEATUS,18,NA,hfish_HSGK,141.74,44.96,2,1
st01649,st01649-2001,2001,GYMNOGOBIUS_CASTANEUS_COMPLEX,2,NA,hfish_HSGK,141.74,44.96,2,1
st01649,st01649-2001,2001,GYMNOGOBIUS_UROTAENIA,12,NA,hfish_HSGK,141.74,44.96,2,1
st01649,st01649-2001,2001,LEFUA_NIKKONIS,1,NA,hfish_HSGK,141.74,44.96,2,1
st01649,st01649-2001,2001,PHOXINUS_PERCNURUS_SACHALINENSIS,1,NA,hfish_HSGK,141.74,44.96,2,1
st01649,st01649-2001,2001,PUNGITIUS_SPP,58,NA,hfish_HSGK,141.74,44.96,2,1
st01649,st01649-2001,2001,TRIBOLODON_SPP,41,NA,hfish_HSGK,141.74,44.96,2,1
st01650,st01650-1985,1985,ACANTHOGOBIUS_LACTIPES,NA,NA,hfish_HSGK,141.741,42.633,1,1
st01650,st01650-1985,1985,GYMNOGOBIUS_CASTANEUS_COMPLEX,NA,NA,hfish_HSGK,141.741,42.633,1,1
st01650,st01650-1985,1985,HYPOMESUS_NIPPONENSIS,NA,NA,hfish_HSGK,141.741,42.633,1,1
st01650,st01650-1985,1985,PSEUDORASBORA_PARVA,NA,NA,hfish_HSGK,141.741,42.633,1,1
st01650,st01650-1985,1985,SALANGICHTHYS_MICRODON,NA,NA,hfish_HSGK,141.741,42.633,1,1
st01650,st01650-1985,1985,SPIRINCHUS_LANCEOLATUS,NA,NA,hfish_HSGK,141.741,42.633,1,1
st01650,st01650-1985,1985,TRIBOLODON_SPP,NA,NA,hfish_HSGK,141.741,42.633,1,1
st01651,st01651-2003,2003,NOEMACHEILUS_BARBATULUS,13,NA,hfish_HSGK,141.742,43.824,1,1
st01651,st01651-2003,2003,ONCORHYNCHUS_MASOU_MASOU,1,NA,hfish_HSGK,141.742,43.824,1,1
st01652,st01652-1985,1985,NOEMACHEILUS_BARBATULUS,NA,NA,hfish_HSGK,141.743,42.753,1,1
st01652,st01652-1985,1985,PUNGITIUS_SPP,NA,NA,hfish_HSGK,141.743,42.753,1,1
st01653,st01653-1993,1993,LEFUA_NIKKONIS,5,NA,hfish_HSGK,141.743,42.76,4,1
st01653,st01653-1993,1993,MISGURNUS_ANGUILLICAUDATUS,2,NA,hfish_HSGK,141.743,42.76,4,1
st01653,st01653-1993,1993,NOEMACHEILUS_BARBATULUS,4,NA,hfish_HSGK,141.743,42.76,4,1
st01653,st01653-1993,1993,PUNGITIUS_SPP,73,NA,hfish_HSGK,141.743,42.76,4,1
st01654,st01654-1997,1997,CARASSIUS_SP,1,NA,hfish_HSGK,141.745,45.115,1,1
st01654,st01654-1997,1997,GYMNOGOBIUS_CASTANEUS_COMPLEX,2,NA,hfish_HSGK,141.745,45.115,1,1
st01654,st01654-1997,1997,LEFUA_NIKKONIS,5,NA,hfish_HSGK,141.745,45.115,1,1
st01654,st01654-1997,1997,NOEMACHEILUS_BARBATULUS,25,NA,hfish_HSGK,141.745,45.115,1,1
st01654,st01654-1997,1997,ONCORHYNCHUS_MASOU_MASOU,3,NA,hfish_HSGK,141.745,45.115,1,1
st01654,st01654-1997,1997,PHOXINUS_PERCNURUS_SACHALINENSIS,3,NA,hfish_HSGK,141.745,45.115,1,1
st01654,st01654-1997,1997,PUNGITIUS_SPP,41,NA,hfish_HSGK,141.745,45.115,1,1
st01654,st01654-1997,1997,TRIBOLODON_SPP,70,NA,hfish_HSGK,141.745,45.115,1,1
st01654,st01654-1997,1997,TRIDENTIGER_BREVISPINIS,1,NA,hfish_HSGK,141.745,45.115,1,1
st01655,st01655-1997,1997,GYMNOGOBIUS_CASTANEUS_COMPLEX,1,NA,hfish_HSGK,141.751,45.093,1,1
st01655,st01655-1997,1997,NOEMACHEILUS_BARBATULUS,66,NA,hfish_HSGK,141.751,45.093,1,1
st01655,st01655-1997,1997,PUNGITIUS_SPP,24,NA,hfish_HSGK,141.751,45.093,1,1
st01655,st01655-1997,1997,TRIBOLODON_SPP,40,NA,hfish_HSGK,141.751,45.093,1,1
st01656,st01656-1987,1987,GYMNOGOBIUS_CASTANEUS_COMPLEX,NA,NA,hfish_HSGK,141.753,42.652,1,1
st01656,st01656-1987,1987,TRIBOLODON_SPP,NA,NA,hfish_HSGK,141.753,42.652,1,1
st01657,st01657-1985,1985,HYPOMESUS_NIPPONENSIS,NA,NA,hfish_HSGK,141.754,42.653,1,1
st01657,st01657-1985,1985,TRIBOLODON_SPP,NA,NA,hfish_HSGK,141.754,42.653,1,1
st01658,st01658-2003,2003,COTTUS_NOZAWAE,5,NA,hfish_HSGK,141.754,43.92,1,1
st01658,st01658-2003,2003,LETHENTERON_SPP,1,NA,hfish_HSGK,141.754,43.92,1,1
st01658,st01658-2003,2003,NOEMACHEILUS_BARBATULUS,4,NA,hfish_HSGK,141.754,43.92,1,1
st01658,st01658-2003,2003,TRIBOLODON_SPP,27,NA,hfish_HSGK,141.754,43.92,1,1
st01659,st01659-1993,1993,LETHENTERON_SPP,12,NA,hfish_HSGK,141.756,42.738,2,1
st01659,st01659-1993,1993,MISGURNUS_ANGUILLICAUDATUS,3,NA,hfish_HSGK,141.756,42.738,2,1
st01659,st01659-1993,1993,NOEMACHEILUS_BARBATULUS,606,NA,hfish_HSGK,141.756,42.738,2,1
st01659,st01659-1993,1993,PHOXINUS_PERCNURUS_SACHALINENSIS,1,NA,hfish_HSGK,141.756,42.738,2,1
st01659,st01659-1993,1993,PSEUDORASBORA_PARVA,4,NA,hfish_HSGK,141.756,42.738,2,1
st01659,st01659-1993,1993,PUNGITIUS_SPP,78,NA,hfish_HSGK,141.756,42.738,2,1
st01659,st01659-1993,1993,TRIBOLODON_SPP,12,NA,hfish_HSGK,141.756,42.738,2,1
st01660,st01660-1997,1997,COTTUS_NOZAWAE,10,NA,hfish_HSGK,141.757,43.642,1,1
st01660,st01660-1997,1997,NOEMACHEILUS_BARBATULUS,7,NA,hfish_HSGK,141.757,43.642,1,1
st01661,st01661-1997,1997,GYMNOGOBIUS_UROTAENIA,11,NA,hfish_HSGK,141.757,44.447,1,1
st01661,st01661-1997,1997,HYPOMESUS_NIPPONENSIS,2,NA,hfish_HSGK,141.757,44.447,1,1
st01661,st01661-1997,1997,LETHENTERON_SPP,19,NA,hfish_HSGK,141.757,44.447,1,1
st01661,st01661-1997,1997,RHINOGOBIUS_SPP,13,NA,hfish_HSGK,141.757,44.447,1,1
st01661,st01661-1997,1997,TRIBOLODON_SPP,23,NA,hfish_HSGK,141.757,44.447,1,1
st01662,st01662-1993,1993,GASTEROSTEUS_ACULEATUS,21,NA,hfish_HSGK,141.761,42.721,5,1
st01662,st01662-1993,1993,GYMNOGOBIUS_CASTANEUS_COMPLEX,3,NA,hfish_HSGK,141.761,42.721,5,1
st01662,st01662-1993,1993,GYMNOGOBIUS_UROTAENIA,1,NA,hfish_HSGK,141.761,42.721,5,1
st01662,st01662-1993,1993,NOEMACHEILUS_BARBATULUS,1,NA,hfish_HSGK,141.761,42.721,5,1
st01662,st01662-1993,1993,PHOXINUS_PERCNURUS_SACHALINENSIS,1,NA,hfish_HSGK,141.761,42.721,5,1
st01662,st01662-1993,1993,PUNGITIUS_SPP,102,NA,hfish_HSGK,141.761,42.721,5,1
st01663,st01663-1997,1997,GYMNOGOBIUS_OPPERIENS,4,NA,hfish_HSGK,141.762,43.832,1,1
st01663,st01663-1997,1997,GYMNOGOBIUS_UROTAENIA,6,NA,hfish_HSGK,141.762,43.832,1,1
st01663,st01663-1997,1997,NOEMACHEILUS_BARBATULUS,10,NA,hfish_HSGK,141.762,43.832,1,1
st01663,st01663-1997,1997,ONCORHYNCHUS_KETA,1,NA,hfish_HSGK,141.762,43.832,1,1
st01663,st01663-1997,1997,ONCORHYNCHUS_MASOU_MASOU,3,NA,hfish_HSGK,141.762,43.832,1,1
st01663,st01663-1997,1997,RHINOGOBIUS_SPP,1,NA,hfish_HSGK,141.762,43.832,1,1
st01663,st01663-1997,1997,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,1,NA,hfish_HSGK,141.762,43.832,1,1
st01663,st01663-1997,1997,TRIBOLODON_SPP,19,NA,hfish_HSGK,141.762,43.832,1,1
st01664,st01664-2003,2003,NOEMACHEILUS_BARBATULUS,13,NA,hfish_HSGK,141.762,43.834,1,1
st01664,st01664-2003,2003,ONCORHYNCHUS_MASOU_MASOU,8,NA,hfish_HSGK,141.762,43.834,1,1
st01664,st01664-2003,2003,TRIBOLODON_SPP,4,NA,hfish_HSGK,141.762,43.834,1,1
st01665,st01665-2003,2003,COTTUS_NOZAWAE,2,NA,hfish_HSGK,141.763,43.793,1,1
st01665,st01665-2003,2003,NOEMACHEILUS_BARBATULUS,7,NA,hfish_HSGK,141.763,43.793,1,1
st01665,st01665-2003,2003,ONCORHYNCHUS_MASOU_MASOU,16,NA,hfish_HSGK,141.763,43.793,1,1
st01665,st01665-2003,2003,TRIBOLODON_SPP,6,NA,hfish_HSGK,141.763,43.793,1,1
st01666,st01666-2003,2003,NOEMACHEILUS_BARBATULUS,16,NA,hfish_HSGK,141.766,43.89,1,1
st01666,st01666-2003,2003,ONCORHYNCHUS_MASOU_MASOU,4,NA,hfish_HSGK,141.766,43.89,1,1
st01666,st01666-2003,2003,TRIBOLODON_SPP,47,NA,hfish_HSGK,141.766,43.89,1,1
st01667,st01667-2003,2003,COTTUS_NOZAWAE,7,NA,hfish_HSGK,141.766,43.892,1,1
st01667,st01667-2003,2003,NOEMACHEILUS_BARBATULUS,12,NA,hfish_HSGK,141.766,43.892,1,1
st01667,st01667-2003,2003,TRIBOLODON_SPP,18,NA,hfish_HSGK,141.766,43.892,1,1
st01668,st01668-2003,2003,LETHENTERON_SPP,2,NA,hfish_HSGK,141.77,43.861,1,1
st01668,st01668-2003,2003,NOEMACHEILUS_BARBATULUS,14,NA,hfish_HSGK,141.77,43.861,1,1
st01668,st01668-2003,2003,RHINOGOBIUS_SPP,2,NA,hfish_HSGK,141.77,43.861,1,1
st01668,st01668-2003,2003,TRIBOLODON_SPP,51,NA,hfish_HSGK,141.77,43.861,1,1
st01669,st01669-2003,2003,NOEMACHEILUS_BARBATULUS,6,NA,hfish_HSGK,141.771,43.807,1,1
st01669,st01669-2003,2003,ONCORHYNCHUS_MASOU_MASOU,18,NA,hfish_HSGK,141.771,43.807,1,1
st01669,st01669-2003,2003,TRIBOLODON_SPP,5,NA,hfish_HSGK,141.771,43.807,1,1
st01670,st01670-1997,1997,CARASSIUS_SP,1,NA,hfish_HSGK,141.776,43.866,1,1
st01670,st01670-1997,1997,GYMNOGOBIUS_UROTAENIA,1,NA,hfish_HSGK,141.776,43.866,1,1
st01670,st01670-1997,1997,LETHENTERON_SPP,44,NA,hfish_HSGK,141.776,43.866,1,1
st01670,st01670-1997,1997,MISGURNUS_ANGUILLICAUDATUS,2,NA,hfish_HSGK,141.776,43.866,1,1
st01670,st01670-1997,1997,NOEMACHEILUS_BARBATULUS,3,NA,hfish_HSGK,141.776,43.866,1,1
st01670,st01670-1997,1997,TRIBOLODON_SPP,175,NA,hfish_HSGK,141.776,43.866,1,1
st01671,st01671-1992,1992,HYPOMESUS_NIPPONENSIS,1,NA,hfish_HSGK,141.777,43.231,1,1
st01671,st01671-1992,1992,NOEMACHEILUS_BARBATULUS,47,NA,hfish_HSGK,141.777,43.231,1,1
st01671,st01671-1992,1992,PSEUDORASBORA_PARVA,1,NA,hfish_HSGK,141.777,43.231,1,1
st01671,st01671-1992,1992,TRIBOLODON_SPP,22,NA,hfish_HSGK,141.777,43.231,1,1
